record_id,title,year,stage,decision,criteria_codes,rationale,date
CAND-4292,Symbiotic Stars in the APOGEE Survey: The Case of LIN 358 and SMC N73 (LIN 445a),2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4293,Symbolic execution of NoSQL applications using versioned schemas,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='systematic')",2026-07-05
CAND-4294,"Synopsis of global fresh and brackish water occurrences of the bull shark Carcharhinus leucas Valenciennes, 1839 (Pisces: Carcharhinidae), with comments on distribution and habitat use",2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4295,Systematic definition and classification of data anomalies in DBMS (English Version),2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4296,"Systematic Literature Review: Current Products, Topic, and Implementation of Graph Database",2021,automation,advance,search-string,"matches canonical string (term='graph database', indicator='systematic')",2026-07-05
CAND-4297,Systematic Review of Data Centralization and Analytics Warehouse Optimization Across Emerging Markets,2021,automation,advance,search-string,"matches canonical string (term='data lakehouse', indicator='systematic')",2026-07-05
CAND-4298,Systematic Undercoding of Diagnostic Procedures in National Inpatient Sample (NIS): A Threat to Validity Due to Surveillance Bias,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4299,Teaching NoSQL Data Models: A Tutorial,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='tutorial')",2026-07-05
CAND-4300,TECHNOLOGIES OF SOFTWARE DEVELOPMENT BASED ON NON-RELATIVE DATABASES,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-4301,Text Document Plagiarism Detector,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-4302,The challenge of eHealth data in orthodontics,2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4303,The Challenges of NoSQL Data Warehousing,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-4304,The Chatbot Usability Scale: the Design and Pilot of a Usability Scale for Interaction with AI-Based Conversational Agents,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4305,The Compendium of U.S. jails: creating and conducting research with the first comprehensive contact database of U.S. jails,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4306,The consequences of compromising the EU’s free movement of persons principle on Swiss research: how to survive constrained access to regional funding,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4307,The Design of Sentiment Analysis Application using Top-Down Development Approach,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='review')",2026-07-05
CAND-4308,The development and application of China national landslide database and information system,2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4309,The Forgotten Document-Oriented Database Management Systems: An Overview and Benchmark of Native XML DODBMSes in Comparison with JSON DODBMSes,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-4310,The Future of AI-enabled servers in the cloud- A Survey,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4311,The Impact of COVID-19 Pandemic on Children with Pulmonary Arterial Hypertension. Parental Anxiety and Attitudes. Follow-Up Data from the Polish Registry of Pulmonary Hypertension (BNP-PL),2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4312,The importance of employment to workers with preexisting behavioral health disorders during the COVID-19 pandemic.,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4313,The Liability of Performing Orthognathic Surgery,2021,automation,advance,search-string,"matches canonical string (term='edge database', indicator='review')",2026-07-05
CAND-4314,The MATES Case Management Model: Presenting Problems and Referral Pathways for a Novel Peer-Led Approach to Addressing Suicide in the Construction Industry,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4315,The Philippine Local Water Sector: Institutional Issues in Supply Governance,2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4316,"The Planck Submillimeter Properties of Galactic High-mass Star-forming Regions: Dust Temperatures, Luminosities, Masses, and Star Formation Efficiency",2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4317,"The Planned Requirements for a Distributed, Systematic Citizen-Centred Design, Intelligent Health Management System Post COVID-19 Pandemic for a Developing Country",2021,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='systematic')",2026-07-05
CAND-4318,The Promises of Blockchain and Cryptocurrencies Technology for Architecture and Interaction Design,2021,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='review')",2026-07-05
CAND-4319,The use of MOOCs as additional tools for teaching NoSQL in blended and distance learning mode,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='survey')",2026-07-05
CAND-4320,The value of ecosystem services in China: A systematic review for twenty years,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4321,Time series compression: a survey,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4322,Tolerance in Model-Driven Engineering: A Systematic Literature Review with Model-Driven Tool Support,2021,automation,advance,search-string,"matches canonical string (term='graph database', indicator='systematic')",2026-07-05
CAND-4323,TopicBERT: A cognitive approach for topic detection from multimodal post stream using BERT and memory–graph,2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4324,Towards cost-effective and elastic cloud database deployment via memory disaggregation,2021,automation,advance,search-string,"matches canonical string (term='cloud database', indicator='state-of-the-art')",2026-07-05
CAND-4325,Towards Efficient Distributed Subgraph Enumeration Via Backtracking-Based Framework,2021,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='state-of-the-art')",2026-07-05
CAND-4326,Towards the Characterization of Realistic Model Generators using Graph Neural Networks,2021,automation,advance,search-string,"matches canonical string (term='graph database', indicator='state-of-the-art')",2026-07-05
CAND-4327,"Traditional medicinal uses, pharmacology, phytochemistry, and distribution of the Genus Fagaropsis (Rutaceae).",2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4328,Transformation in Data Storing Technique- Big Data: A Literature Review,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='review')",2026-07-05
CAND-4329,Transformation of coherent unfasten intermix for administration of capsulate space,2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4330,Tutorial on graph stream analytics,2021,automation,advance,search-string,"matches canonical string (term='graph database', indicator='tutorial')",2026-07-05
CAND-4331,Twitter Association Rule Mining using Clustering and Graph Databases,2021,automation,advance,search-string,"matches canonical string (term='graph database', indicator='systematic')",2026-07-05
CAND-4332,"Ultraviolet sunlight, personality, and cancer incidence: A nomothetic American state-level analysis",2021,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-4333,Unlocking peak performance: Advanced techniques for optimizing database efficiency,2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='review')",2026-07-05
CAND-4334,Updatable learned index with precise positions,2021,automation,advance,search-string,"matches canonical string (term='learned index', indicator='state-of-the-art')",2026-07-05
CAND-4335,"Using Social Media Data to Map Mortar Shells Falling in Damascus, Syria",2021,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-4336,Validation of an <scp>ICD</scp>‐10‐based algorithm to identify stillbirth in the Sentinel System,2021,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-4337,Validity of <scp>ICD‐10‐CM</scp> diagnoses to identify hospitalizations for serious infections among patients treated with biologic therapies,2021,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-4338,Visual Exploration of Medical Records,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4339,Vitiligo – Study In view of familial occurence,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4340,What do we know about Angiostrongylus cantonensis in Spain? Current knowledge and future perspectives in a globalised world.,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-4341,When Similarity Digest Meets Vector Management System: A Survey on Similarity Hash Function,2021,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
